z_level_mm,grid_name,x_cmd_mm,y_cmd_mm,z_cmd_mm,floor_height_cmd_mm,is_reference_pose,reachable_ik,target_safe,path_safe,move_attempted,move_ok,reason,robot_x_mm,robot_y_mm,robot_z_mm,robot_phi_deg,overhead_visible,overhead_used_for_homography,overhead_u_raw_px,overhead_v_raw_px,overhead_u_used_px,overhead_v_used_px,overhead_theta_deg,overhead_samples,stereo_visible,stereo_x_mm,stereo_y_mm,stereo_z_mm,stereo_left_u_px,stereo_left_v_px,stereo_right_u_px,stereo_right_v_px,stereo_disparity_px,stereo_theta_deg,stereo_samples
25.0,z25_x300_y450,300.0,450.0,25.0,145.0,False,True,True,True,True,True,valid overhead,300.01314904393297,449.99643285400265,24.995091301786772,-0.10591842275010777,True,True,670.9741516113281,398.6405090332031,670.9710998535156,398.63538513183596,159.21872497043017,10,True,-141.294861929508,41.153425525789785,-418.1974526507623,156.86543731689454,299.1604705810547,98.65225601196289,297.23240356445314,58.21318130493164,74.09719986365688,10
25.0,z25_x320_y450,320.0,450.0,25.0,145.0,False,True,True,True,True,True,valid overhead,319.98333138482224,449.97851131942804,24.995091301786772,-0.037651027750044364,True,True,670.155419921875,372.727587890625,670.1542724609375,372.72576904296875,161.5249287437394,10,True,-159.92009799453348,41.93386464125201,-416.96621346541906,136.91510925292968,299.53501586914064,81.01867218017578,297.57371826171874,55.896437072753905,78.06614446855153,10
25.0,z25_x340_y450,340.0,450.0,25.0,145.0,False,True,True,True,True,True,valid overhead,339.999637732556,450.0098691491513,24.995091301786772,0.04461638125005152,True,True,669.6081420898438,346.9077606201172,669.597802734375,346.8919158935547,164.29883981501467,10,True,-178.83202649396875,42.562327269345474,-416.8061335139611,117.75002670288086,299.64654235839845,64.3477783203125,297.5094299316406,53.40224838256836,81.43337135531918,10
25.0,z25_x360_y450,360.0,450.0,25.0,145.0,False,True,True,True,True,True,valid overhead,360.0008942509952,449.9748277950908,24.995091301786772,-0.07713869100007287,True,True,668.8965148925781,320.9423492431641,668.8657897949219,320.89720153808594,167.2556224470315,10,True,-198.32210063134548,43.53468575571594,-417.44823818904723,99.08049926757812,299.99705810546874,48.30063705444336,297.6605682373047,50.77986221313476,84.81101821035968,10
25.0,z25_x380_y450,380.0,450.0,25.0,145.0,False,True,True,True,True,True,valid overhead,380.0209967973511,450.0056048728793,24.995091301786772,0.04012875300004737,True,True,668.0506042480469,295.11670837402346,667.9884765625,295.0292266845703,170.13157088411128,10,True,-218.2989684297629,44.71723112854534,-419.22654350635395,81.32362823486328,300.46788024902344,33.19196262359619,297.80442810058594,48.13166618347168,87.21755587246217,10
25.0,z25_x100_y470,100.0,470.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,99.98143474092825,470.0160692014247,24.995091301786772,-0.08552483800008304,False,False,,,,,,1,True,39.50581119089248,49.710203427879,-406.1629450739217,369.5370002159706,312.71665954589844,297.84022521972656,312.9279221754808,71.69677499624399,44.19591820027335,26
25.0,z25_x120_y470,120.0,470.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,120.02672897498604,469.9952823127625,24.995091301786772,-0.04525747100004196,False,False,,,,,,0,True,36.74964097870282,51.740978793223626,-404.95124530243277,365.2395524245042,315.62657635028546,292.3151526817909,315.8626180795523,72.92439974271335,44.51229557968308,26
25.0,z25_x140_y470,140.0,470.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,140.00540472063165,470.0307218741207,24.995091301786772,-0.011990111000017123,False,False,,,,,,0,True,17.257552408547316,52.9637794886183,-404.97071708024333,341.25378065842847,317.15892733060394,268.43212890625,317.23413907564606,72.82165175217848,47.14379196069022,26
25.0,z25_x160_y470,160.0,470.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,159.99861215037794,470.02184145158304,24.995091301786772,0.014277242000019896,False,False,,,,,,0,True,-2.780650074633393,53.650006503671655,-406.4302556414775,316.4945455697867,317.9252659724309,244.43946192814752,317.3725820688101,72.05508364163913,50.465021774229086,26
25.0,z25_x180_y470,180.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,179.9875795288881,469.9885251541892,24.995091301786772,0.040544595000028494,True,True,649.5567749023437,556.8687744140625,649.3460693359375,556.4133972167969,144.58480222693436,10,True,-21.63729826897773,54.222587353871596,-407.26303446536986,293.32144419352215,318.39906311035156,222.26371002197266,317.50804392496747,71.05773417154948,53.80518428012174,12
25.0,z25_x200_y470,200.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,199.9951936841016,469.98586757416143,24.995091301786772,0.06681194800006551,True,True,648.95341796875,532.70380859375,648.798486328125,532.3784362792969,146.25359034090704,10,True,-41.250284189334685,54.672560673458655,-407.2186232185246,269.33995666503904,318.7748168945312,199.51981658935546,317.4727447509766,69.8201400756836,57.4716528449268,10
25.0,z25_x220_y470,220.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,220.0064697358343,469.9853311553428,24.995091301786772,0.10007930800009035,True,True,648.560986328125,505.92115173339846,648.4573120117187,505.7140625,148.7536859954467,10,True,-60.81783141281007,55.48461523826495,-407.4668225863184,245.72140045166014,319.29261779785156,177.52715759277345,317.83282470703125,68.19424285888672,60.70467862158819,10
25.0,z25_x240_y470,240.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,239.98718404395132,470.0188007326317,24.995091301786772,-0.07767582025007869,True,True,647.8101318359375,479.4542602539062,647.7460388183594,479.33704528808596,151.32132795014928,10,True,-80.79199398119144,56.57973506499725,-410.00092183977995,222.59250183105468,319.7168914794922,156.6674789428711,317.99607543945314,65.92502288818359,63.832527489412655,10
25.0,z25_x260_y470,260.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,260.01984715647126,470.0080617346051,24.995091301786772,-0.023408439250033553,True,True,646.9474792480469,452.7341613769531,646.9119934082031,452.6806396484375,154.1732173572666,10,True,-101.01934493369806,57.673877414999104,-411.34440890297265,199.56324310302733,320.235888671875,136.0064239501953,318.17615661621096,63.556819152832034,67.66380099044179,10
25.0,z25_x280_y470,280.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,279.9988055203074,470.0206303491784,24.995091301786772,0.05185896275004609,True,True,646.1198913574219,426.3053466796875,646.1015625,426.2895263671875,156.87891769604826,10,True,-120.47799719911143,58.60520238653396,-411.5688969167426,177.76795349121093,320.7892761230469,116.54296798706055,318.1234497070312,61.22498550415039,70.99886729982589,10
25.0,z25_x300_y470,300.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,299.9912092324038,469.9784223392933,24.995091301786772,-0.08389612350008235,True,True,645.4351684570313,400.3405426025391,645.4231384277343,400.3391906738281,159.61631733069265,10,True,-139.4186423575306,59.18040949726834,-411.0042679132028,156.87467193603516,320.7707763671875,98.00508346557618,317.90770263671874,58.869588470458986,74.13424734182803,10
25.0,z25_x320_y470,320.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,319.98457439174314,469.99667388852066,24.995091301786772,0.019371306500019614,True,True,644.8797546386719,374.17958679199216,644.8636108398438,374.1725158691406,161.68046049421275,10,True,-158.87182688835426,60.01462475720147,-411.3254733422268,136.44592742919923,320.94806213378905,80.1777557373047,317.6188568115234,56.26817169189453,77.69855878882754,10
25.0,z25_x340_y470,340.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,339.983646373137,469.97219208902766,24.995091301786772,-0.0883837517500865,True,True,644.0430053710937,348.43598022460935,644.0121459960938,348.4056793212891,165.05160894270728,10,True,-177.36233412293103,60.89050240237424,-410.2840754224465,117.16375732421875,321.0623840332031,63.33730964660644,317.7875610351563,53.82644767761231,80.82099665111068,10
25.0,z25_x360_y470,360.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,360.0230075397085,470.03238755415566,24.995091301786772,0.03588369925003576,True,True,643.1644348144531,322.28822631835936,643.1080688476562,322.21881408691405,166.47258434883878,10,True,-197.40844378656703,62.05732066776907,-411.75246205146806,98.18927230834962,321.1254516601563,47.146968841552734,317.6715057373047,51.042303466796874,83.06294669923032,10
25.0,z25_x380_y470,380.0,470.0,25.0,145.0,False,True,True,True,True,True,valid overhead,379.99073766186626,469.9963688593868,24.995091301786772,-0.04387133100004803,True,True,642.3613220214844,296.62074279785156,642.2696350097656,296.4998016357422,169.76561379940614,10,True,-216.68528708869627,62.985593169161724,-412.3080532435235,80.36650085449219,321.06866149902345,31.85044422149658,317.3817901611328,48.5160572052002,85.9774321874472,10
25.0,z25_x100_y490,100.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,99.98119209340166,489.9823332822137,24.995091301786772,0.03158666525001763,False,False,,,,,,1,True,40.326242618299716,68.12230809810859,-401.20321831139125,370.87451201218823,335.61488342285156,298.6804395088783,336.10017747145434,72.19407242995042,44.96273502174189,26
25.0,z25_x120_y490,120.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,120.01966740009715,490.0199277778918,24.995091301786772,-0.062168379000041796,False,False,,,,,,0,True,37.81329539608656,70.15888980593665,-399.35931879421554,366.91121380145734,338.8816903921274,293.36766756497894,339.31861290564905,73.54354623647836,45.542905587891624,26
25.0,z25_x140_y490,140.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,140.00422788517716,489.98169287881376,24.995091301786772,0.06209907200005205,False,False,,,,,,0,True,18.329835688962927,71.06626395011784,-399.9451611289955,342.71871596116284,340.14210040752704,269.3729635385367,339.9594855675331,73.3457524226262,48.65120108068007,26
25.0,z25_x160_y490,160.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,159.98431329535435,490.01064564747617,24.995091301786772,-0.0526559932500561,False,False,,,,,,0,True,-1.1392057212294944,72.00736722596001,-399.18929628670537,318.4818373460036,341.57240295410156,245.50499373215897,340.7633502666767,72.97684361384465,51.35708256623491,26
25.0,z25_x180_y490,180.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,179.99035687140864,489.96663527693886,24.995091301786772,0.05061143675004587,False,False,,,,,,0,True,-21.241742855428946,72.82768193195706,-400.1224547689904,293.483391394982,342.4031970684345,221.60318932166467,340.7983856201172,71.8802020733173,54.346193441556906,26
25.0,z25_x200_y490,200.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,200.01194024073945,490.0061255355454,24.995091301786772,-0.07814364250006633,False,False,,,,,,0,True,-41.01468458014919,73.43448470043019,-400.8243305507613,269.11541043795074,342.6217686579778,198.6563744178185,340.7056180513822,70.45903602013222,57.79823901813549,26
25.0,z25_x220_y490,220.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,220.00100483591874,490.01781282110653,24.995091301786772,0.02512378750002142,False,False,,,,,,0,True,-60.6578422482612,74.14128091367394,-402.21420910979384,245.38304138183594,342.41129009540265,176.7910872239333,340.6774010291466,68.59195415790265,61.18941611805738,26
25.0,z25_x240_y490,240.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,239.97688424455418,490.0068322941515,24.995091301786772,-0.08963127775008672,False,False,,,,,,0,True,-80.33486135442591,74.95979137016691,-402.4775078683696,221.89654306265024,342.9989224947416,155.28496551513672,340.29971196101263,66.61157754751352,64.0647953107016,26
25.0,z25_x260_y490,260.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,260.0044823149658,489.99891657824526,24.995091301786772,0.020636159250017272,False,False,,,,,,0,True,-100.33148979107983,75.9283290971414,-403.68434468382327,198.8389129638672,343.0345787635216,134.63676511324368,340.1058584359976,64.2021478506235,67.76775615449483,26
25.0,z25_x280_y490,280.0,490.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,279.9855419642561,490.00346645879097,24.995091301786772,-0.0801188920000726,False,False,,,,,,0,True,-120.14897957400242,76.81683859639851,-404.3932300273195,176.54809513798466,343.0699293348524,114.86103142632379,339.68083925600405,61.687063711660876,70.89842552787081,27
25.0,z25_x300_y490,300.0,490.0,25.0,145.0,False,True,True,True,True,True,valid overhead,299.98470617623855,489.9924068437318,24.995091301786772,0.05114856600005169,True,True,619.9739501953125,399.0113189697266,619.9252624511719,399.0091064453125,160.30081534952745,10,True,-138.21085019000873,77.45935012984835,-404.3372919403498,156.634653264826,342.9564319957386,97.29800831187855,339.11407470703125,59.336644952947445,73.92586301408234,11
25.0,z25_x320_y490,320.0,490.0,25.0,145.0,False,True,True,True,True,True,valid overhead,319.9947934579656,490.02117325784025,24.995091301786772,-0.03560647125003413,True,True,619.1375305175782,375.67359313964846,619.0780944824219,375.6568206787109,162.07826057969584,10,True,-157.30300402600716,78.37747932479564,-404.5290032388959,136.341748046875,342.7542388916016,79.62171859741211,338.83241271972656,56.72002944946289,77.213930264251,10
25.0,z25_x340_y490,340.0,490.0,25.0,145.0,False,True,True,True,True,True,valid overhead,340.0256715989586,489.9817685629068,24.995091301786772,-0.11536150150011792,True,True,618.4879577636718,349.7779937744141,618.40849609375,349.7294189453125,164.9921778843403,10,True,-176.40225298059926,79.31592118967606,-404.44525150644233,116.66694641113281,342.57305603027345,62.57617874145508,338.49323120117185,54.09076766967773,80.70808606013485,10
25.0,z25_x360_y490,360.0,490.0,25.0,145.0,False,True,True,True,True,True,valid overhead,359.9998259764215,489.9739239311622,24.995091301786772,0.043905984500042905,True,True,617.6556518554687,323.7910461425781,617.5459289550781,323.6948699951172,167.47905367143443,10,True,-195.1556085565386,80.08860489894917,-403.69099195061824,97.77327880859374,342.46722412109375,46.17844505310059,337.8588409423828,51.59483375549316,82.78470586139318,10
25.0,z25_x380_y490,380.0,490.0,25.0,145.0,False,True,True,True,True,True,valid overhead,380.01132402853773,490.02348016327613,24.995091301786772,-0.02184903175002262,True,True,616.9518493652344,297.9259918212891,616.8026245117187,297.76922302246095,169.8298968850489,10,True,-213.77397937951054,81.0394636792083,-406.2767092612386,81.39888000488281,341.8486083984375,32.343861770629886,336.904345703125,49.0550178527832,85.21629719374286,5
25.0,z25_x100_y510,100.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,100.01169367248997,509.9799440091255,24.995091301786772,0.07869809850006959,False,False,,,,,,1,True,51.52253475503808,86.55686277394183,-393.74074620165715,384.20520751953126,359.7062414550781,310.30102294921875,360.5238366699219,73.9041845703125,44.83591799013149,25
25.0,z25_x120_y510,120.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,120.00854761637464,510.02052360060384,24.995091301786772,0.07594314525005075,False,False,,,,,,0,True,39.02655761258576,88.74280767324223,-394.3305564571086,368.6361846923828,362.4180004413311,294.71534729003906,362.9411362868089,73.92083740234375,46.55645855364487,26
25.0,z25_x140_y510,140.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,139.97705721397665,509.99378326878343,24.995091301786772,0.05918817800005627,False,False,,,,,,0,True,19.51535479620489,89.37262944651492,-394.278481483458,344.33277423565204,363.5540114182692,270.47889122596155,363.3213360126202,73.8538830096905,49.52528066034695,26
25.0,z25_x160_y510,160.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,159.97994731720513,509.98441328477765,24.995091301786772,0.02143318975002728,False,False,,,,,,0,True,-0.03748807964945758,90.15636456845706,-394.10431465032275,319.8363811786358,364.74783912071814,246.4539337158203,363.66956388033356,73.3824474628155,52.09992357081323,26
25.0,z25_x180_y510,180.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,179.99598425555806,510.0060047023534,24.995091301786772,-0.030321812500034184,False,False,,,,,,0,True,-19.953960872369034,91.32756538564685,-394.68639849976836,294.9151552640475,365.9110236534706,222.58202714186447,364.1217745267428,72.333128122183,55.34721331720263,26
25.0,z25_x200_y510,200.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,200.01436530258582,510.0247297682927,24.995091301786772,-0.08907682175008347,False,False,,,,,,0,True,-39.326900393985376,91.85636706570502,-394.0887791735812,270.7285344050481,366.3517737755409,199.5907493004432,364.01104971078723,71.13778510460487,58.37587834723138,26
25.0,z25_x220_y510,220.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,220.01429370979199,510.01148586440246,24.995091301786772,0.07719067125007939,False,False,,,,,,0,True,-59.5416667570479,93.20899624119996,-397.6260512697042,246.46739196777344,366.3570814866286,177.6099571814904,363.6188143216647,68.85743478628305,61.41202956410046,26
25.0,z25_x240_y510,240.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,240.0021350648743,510.02061654331675,24.995091301786772,0.018435662000015896,False,False,,,,,,0,True,-79.04665566686953,93.53621301737384,-396.3322212292123,222.6956018301157,366.2406334510216,155.61810478797327,363.1606210561899,67.07749704214243,64.00738526898701,26
25.0,z25_x260_y510,260.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,260.0076169113011,509.99813080524507,24.995091301786772,-0.04031934725003339,False,False,,,,,,0,True,-98.5482777394303,93.90758722894076,-395.89491103405726,199.5529022216797,366.06497779259314,134.63699458195612,362.0823211669922,64.91590763972356,67.28182171072692,26
25.0,z25_x280_y510,280.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,279.9783129818718,509.97564898012956,24.995091301786772,-0.09207434950009485,False,False,,,,,,0,True,-117.95334179223491,94.6406925310009,-396.11627084439937,177.29300983135516,365.734130859375,114.85274711022011,361.3426842322716,62.44026272113506,71.26542011141176,26
25.0,z25_x300_y510,300.0,510.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,300.02372703218305,509.9916958010683,24.995091301786772,0.07419314350008221,False,False,,,,,,0,True,-138.16128272463223,95.84588377533682,-398.2686831920756,155.580076951247,365.26488436185394,96.05574739896335,360.48657578688403,59.52432955228365,73.35979823692307,26
25.0,z25_x320_y510,320.0,510.0,25.0,145.0,False,True,True,True,True,True,valid overhead,319.98996960812207,509.9903674142409,24.995091301786772,0.02943814825003699,True,True,593.2955932617188,374.3978546142578,593.1646179199219,374.3641754150391,162.81147097499817,10,True,-156.32668163808736,96.69445389830449,-398.4805968527176,136.17061545632103,364.7919838645241,79.17525135387073,359.8260137384588,56.99536410245028,76.62296867094766,11
25.0,z25_x340_y510,340.0,510.0,25.0,145.0,False,True,True,True,True,True,valid overhead,339.97722375629155,510.00693992174035,24.995091301786772,-0.015316847000008238,True,True,592.8309692382812,351.11119384765624,592.6765502929687,351.04034118652345,165.21457060370636,10,True,-174.6359126245748,97.35172844535657,-397.28471960524405,116.6790657043457,364.36005249023435,62.14360160827637,359.1279724121094,54.53546409606933,79.59319437798297,10
25.0,z25_x360_y510,360.0,510.0,25.0,145.0,False,True,True,True,True,True,valid overhead,359.9859108584077,509.98297346108916,24.995091301786772,-0.060071842250053464,True,True,592.4034729003906,325.21587829589845,592.2152709960938,325.09002075195315,167.87465861407057,10,True,-191.8695565758007,98.27745957968017,-399.42648663262844,100.51120185852051,363.66849517822266,48.424065589904785,357.8745651245117,52.08713626861572,82.61961750529507,4
25.0,z25_x380_y510,380.0,510.0,25.0,145.0,False,True,True,True,True,True,valid overhead,379.98571658886533,510.02325769409435,24.995091301786772,-0.10482683750009869,True,True,591.7469787597656,299.49753723144534,591.5154235839843,299.3033843994141,170.59929901248375,10,True,-211.04869826655542,99.84631848390876,-402.7274678760998,83.74697875976562,363.0422668457031,34.32952054341634,357.0155537923177,49.417458852132164,84.01107166786973,3
25.0,z25_x100_y530,100.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,99.97508259609168,529.9948248216612,24.995091301786772,0.0698094757500769,False,False,,,,,,1,True,52.448377521453466,105.14815825798536,-388.20398057504804,385.62780409592847,383.25812002328723,311.38026076096753,384.51021282489484,74.24754333496094,45.83894919091644,26
25.0,z25_x120_y530,120.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,120.00598726017154,530.0099895159608,24.995091301786772,-0.08096790275010335,False,False,,,,,,0,True,40.192520080978106,107.009719493269,-387.54937375482456,370.43665959284857,386.1588123028095,295.9511448786809,386.6974851168119,74.48551471416766,47.58972227430323,26
25.0,z25_x140_y530,140.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,140.01842252042223,530.0077390046055,24.995091301786772,-0.027722800000020698,False,False,,,,,,0,True,20.78727425802091,107.94337199568562,-388.19112974004844,346.0501133845403,387.4337146465595,271.75863295335034,387.22747215857873,74.29148043118991,50.28122109869741,26
25.0,z25_x160_y530,160.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,159.98681206981803,530.0048773664537,24.995091301786772,0.011522288750015264,False,False,,,,,,0,True,0.9546462551280828,109.11626788999371,-390.2674521636973,321.06189316969653,388.2727250319261,247.66424971360428,387.3084928072416,73.39764345609225,52.90052380807538,26
25.0,z25_x180_y530,180.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,180.01133875394459,529.9795903025981,24.995091301786772,0.029767356500030928,False,False,,,,,,0,True,-18.841362531876666,109.60355101865653,-389.75540850224485,296.2059901310847,388.92210270808295,223.64290090707632,387.12950486403247,72.56308922400841,55.82222574366585,26
25.0,z25_x200_y530,200.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,199.99383162565016,529.9696970689171,24.995091301786772,0.04101241725003035,False,False,,,,,,0,True,-38.359310970134054,110.43745012219475,-389.91215048532166,271.85970365084137,389.5501521183894,200.64080869234525,386.86790466308594,71.2188949584961,58.5367903447775,26
25.0,z25_x220_y530,220.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,220.00983212439337,530.001113660338,24.995091301786772,0.03825746400003993,False,False,,,,,,0,True,-57.491701573567745,110.79007678700553,-388.1487502562404,247.91426262488733,389.9791564941406,178.05935668945312,386.4617591271034,69.85490593543419,61.21923623598301,26
25.0,z25_x240_y530,240.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,239.98544964780606,530.0177455123417,24.995091301786772,0.0355025107500353,False,False,,,,,,0,True,-77.40844803869616,111.8274384327141,-389.00314191337804,223.83243326040414,389.93997779259314,156.17025404710037,385.8996887207031,67.66217921330379,64.99177255142219,26
25.0,z25_x260_y530,260.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,259.99964799940096,529.9892679176355,24.995091301786772,0.025747550500028638,False,False,,,,,,0,True,-97.80309073420412,113.1869838279174,-391.18598217249735,200.1944092970628,389.5702232947716,135.21339944692758,385.09341195913464,64.98100985013522,67.23277932900677,26
25.0,z25_x280_y530,280.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,279.98419626683676,529.9957943430286,24.995091301786772,0.015992590250007765,False,False,,,,,,0,True,-116.74422995469664,113.59743670378893,-389.9431376859113,177.904544536884,389.13422335111176,115.18976416954628,384.10293931227466,62.71478036733774,70.43192592809501,26
25.0,z25_x300_y530,300.0,530.0,25.0,145.0,False,True,True,True,True,True,move ok but overhead not visible,300.0113736584733,529.9999510985391,24.995091301786772,-0.0007623770000009245,False,False,,,,,,0,True,-136.30716983483177,114.31335690635669,-391.0559924237058,156.35164172832782,388.2175797682542,96.36814205463116,382.486814058744,59.98349967369666,74.44273436197992,26
25.0,z25_x320_y530,320.0,530.0,25.0,145.0,False,True,True,True,True,True,valid overhead,320.0187381744011,530.031799762129,24.995091301786772,-0.017517344250023825,True,True,567.3471069335938,375.7366638183594,567.120458984375,375.68279418945315,162.56771617019763,10,True,-155.62352179813675,115.16404905882793,-391.49260715813193,135.61175109863282,387.26546752929687,78.36545288085938,381.35370849609376,57.246298217773436,76.57433127213275,25
25.0,z25_x340_y530,340.0,530.0,25.0,145.0,False,True,True,True,True,True,valid overhead,340.0256628798646,529.9813766902364,24.995091301786772,-0.034272311500032515,True,True,567.2318664550781,352.55540161132814,566.9784118652344,352.45839538574216,165.43198520056694,10,True,-170.76112308290368,115.50362065379268,-391.1227535345309,119.6724624633789,386.39461517333984,64.48667526245117,380.10980224609375,55.185787200927734,78.44321445332058,4
25.0,z25_x360_y530,360.0,530.0,25.0,145.0,False,True,True,True,True,True,valid overhead,359.98894117785136,530.0073182982073,24.995091301786772,-0.051027278750055416,True,True,566.5655395507813,326.4151092529297,566.2719116210938,326.2546661376953,168.0231350220337,10,False,,,,,,,,,,0
25.0,z25_x380_y530,380.0,530.0,25.0,145.0,False,True,True,True,True,True,valid overhead,379.97182700400253,530.0070214061885,24.995091301786772,-0.07478225300006613,True,True,565.7106384277344,300.58290100097656,565.3677856445313,300.34552001953125,170.6781873898013,10,False,,,,,,,,,,0
50.0,z50_x100_y250,100.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,100.01286228703043,250.0256407366198,50.00981739642647,0.03198518050001553,True,True,904.1827026367188,615.8583831787109,901.2898132324219,613.4574493408203,133.29187340588572,10,True,36.94303579827129,-152.92530737274566,-443.42328566952006,359.7938707139757,86.3884514702691,296.31551784939234,86.11209275987413,63.478352864583336,32.19416102209371,9
50.0,z50_x120_y250,120.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,119.99869380652581,249.99255541764762,50.00981739642647,-0.06759165175006387,True,True,946.695458984375,629.4749389648438,943.5648986816407,627.0476806640625,132.33504109952122,10,True,21.82271578636024,-156.81309463708914,-446.8640002261588,343.22792358398436,83.37586517333985,280.30321044921874,83.75516357421876,62.924713134765625,34.7933418910569,10
50.0,z50_x140_y250,140.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,140.01045485275154,250.00735489789037,50.00981739642647,-0.020168337000001202,True,True,947.1503540039063,601.2182067871094,944.1651245117188,599.0946105957031,136.382679760224,10,True,1.983126558653471,-157.45310472451624,-449.187120858287,321.8672271728516,83.35508041381836,259.4338317871094,84.4413673400879,62.43339538574219,38.985485366160425,10
50.0,z50_x160_y250,160.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,159.99017217491996,249.97318924483886,50.00981739642647,-0.029767356500030928,True,True,946.2577087402344,572.4676025390625,943.4376281738281,570.6491394042969,139.5641974004233,10,True,-18.370978229446493,-157.56672020609693,-452.09894297404634,300.189599609375,84.29807891845704,238.5691879272461,86.04246826171875,61.6204116821289,43.100933066168906,10
50.0,z50_x180_y250,180.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,179.97633886964377,249.97586885943224,50.00981739642647,-0.09638871025009621,True,True,945.3159118652344,544.2435852050781,942.6533447265625,542.7095886230469,143.7785768470063,10,True,-38.39740865374769,-156.93632518327675,-452.6794563111448,278.9548797607422,85.42032089233399,218.0867477416992,87.762255859375,60.86813201904297,49.07808376131616,10
50.0,z50_x200_y250,200.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,199.99227664702062,249.97574084315627,50.00981739642647,-0.0020099030000011453,True,True,944.2947082519531,516.32373046875,941.7813171386719,515.0530700683594,147.96106498462265,10,True,-57.86275160205681,-155.2531317438369,-451.21981121419515,258.2051635742188,87.12415924072266,198.0459197998047,89.97918930053712,60.159243774414065,54.162368491822726,10
50.0,z50_x220_y250,220.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,220.02433784027528,250.01299241390595,50.00981739642647,0.028346563000042124,True,True,943.1952392578125,488.89458923339845,940.8200439453125,487.8629608154297,151.63341434096762,10,True,-77.58366872152843,-154.6804657190085,-452.2093677829333,237.73586730957032,88.77690277099609,178.8431396484375,92.07914123535156,58.89272766113281,60.58742696621043,10
50.0,z50_x240_y250,240.0,250.0,50.0,170.0,False,True,True,True,True,True,valid overhead,239.98554142413604,249.9841908922664,50.00981739642647,-0.005319312250009034,True,True,942.1332092285156,461.0384094238281,939.8856750488281,460.2274536132812,155.04119987573605,10,True,-97.88575932203534,-154.4682484539378,-454.69827903032876,217.36528778076172,90.59320831298828,160.1116500854492,94.64027633666993,57.2536376953125,66.19182580483206,10
