run_timestamp,folder,datetime,date,script,place_scene,sequence_index,object_i,class_name,detection_class,detection_confidence,detection_bbox_x1,detection_bbox_y1,detection_bbox_x2,detection_bbox_y2,pick_x_mm,pick_y_mm,pick_z_mm,pick_grasp_z_mm,grasp_offset_mm,pick_phi_deg,place_x_mm,place_y_mm,place_phi_deg,destination_surface_z_mm,place_result,raw_size_x_mm,raw_size_y_mm,raw_size_z_mm,placed_box_label,watchdog_flags
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Dove Deodorant,Dove Deodorant,0.97412109375,119.0,168.125,189.75,246.5,273.8685942788318,452.2880213625582,-36.95048021349415,93.04951978650584,130.0,41.480181660822325,287.07099937709245,725.334554071071,0.0,-155.0,miss,109.27311823794233,51.50297876023937,14.023248186741256,,WD-7
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Bandaid,Bandaid,0.92138671875,286.25,80.8125,426.5,194.0,235.7747944100592,193.43320507018058,-10.997086284956296,119.0029137150437,130.0,126.28088902916183,163.11642772348708,742.4055201696069,0.0,-155.0,placed,126.23285544697417,84.81104033921376,34.72939649148182,object2_placed,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Chex Mix,Chex Mix,0.9775390625,204.625,166.875,379.5,324.5,151.88862915605637,345.03705150296946,-19.59679126527529,110.40320873472471,130.0,78.07946653499096,163.11642772348708,742.4055201696069,0.0,-120.27060350851819,placed,151.70749960436586,95.78002280536454,20.988113665844676,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Lays Chips,Lays Chips,0.98486328125,286.25,49.875,463.0,178.25,245.81048843284609,140.08352762971563,4.897362413271639,134.89736241327165,130.0,126.39406828855006,163.11642772348708,742.4055201696069,0.0,-99.28248984267351,placed,162.86607099994436,95.98786055536351,45.23649242011358,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Burts Bees,Burts Bees,0.97705078125,194.25,208.375,265.0,289.75,186.88599812486018,399.2694571621662,-40.61140385556233,89.38859614443767,130.0,51.19336785968227,285.3653745568091,780.6906827116674,0.0,-140.97675181325872,placed,69.26925111361821,58.61863542333473,21.138102558993722,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Carmex Lip Balm,Carmex Lip Balm,0.97021484375,191.0,114.0,302.5,176.0,300.69603730286417,313.3655436816086,-33.29920558794025,96.70079441205975,130.0,125.76204511761306,163.11642772348708,742.4055201696069,0.0,-54.04599742255993,placed,100.50309709649189,58.83351229369152,8.412727318629749,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,6,7,Pringles,Pringles,0.98095703125,195.375,207.375,317.25,346.0,117.55932777303899,395.277056585313,10.812231731227719,140.8122317312277,130.0,27.87201108599004,163.11642772348708,742.4055201696069,0.0,-45.63327010393018,placed,93.78336142164687,55.23937485426162,45.255200156605376,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,7,8,Chex Mix,Chex Mix,0.87255859375,264.0,122.375,376.5,189.25,219.9561713303425,260.561396691075,14.085427977694073,144.08542797769408,130.0,151.08131074120834,139.67263870178215,789.5714186963944,0.0,-0.3780699473248035,placed,99.34527740356427,38.343937392788796,54.61901059183712,,
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,8,1,Chex Mix,Chex Mix,0.984375,298.75,187.25,488.0,353.5,54.91580968796704,258.66905371998814,-23.042091853433483,106.95790814656652,130.0,113.37871298453379,,,,,pending,,,,,WD-7
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,9,1,Chex Mix,Chex Mix,0.9853515625,286.0,166.0,443.0,309.0,109.7165695866216,272.57608882886495,-21.680605798649623,108.31939420135038,130.0,59.25413694837641,252.96578224175505,748.7923377126499,0.0,-155.0,placed,134.0684364835101,97.58467542529968,20.363571234391287,object1_placed,WD-7
20260531_184606,run_20260531_184606,2026-05-31T18:46:06,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,10,2,Bandaid,Bandaid,0.95458984375,135.125,219.25,265.5,374.25,133.03475469099243,449.59074984096526,-14.937226232525234,115.06277376747477,130.0,50.911108559163125,144.6131636835817,739.6409033696373,180.0,-155.0,placed,119.28180673927457,89.22632736716338,23.512108423563575,object2_placed,
20260531_185404,run_20260531_185404,2026-05-31T18:54:04,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.9375,294.0,174.875,411.5,322.5,93.70421798976825,288.3712369634586,-13.889791817154922,116.11020818284507,130.0,37.69242430469325,159.24248986807063,744.0915290273525,0.0,-155.0,placed,118.48497973614128,88.18305805470511,26.667829147523157,object1_placed,
20260531_185404,run_20260531_185404,2026-05-31T18:54:04,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Chex Mix,Chex Mix,0.9619140625,71.6875,248.375,284.5,425.75,113.17425847662736,484.2191579785676,-21.96305658708735,108.03694341291265,130.0,138.07065799041393,159.24248986807063,744.0915290273525,0.0,-155.0,placed,148.76753212328327,96.56494466963056,22.243362943447096,object2_placed,
20260531_185404,run_20260531_185404,2026-05-31T18:54:04,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Pringles,Pringles,0.97998046875,94.75,141.625,223.0,226.25,280.53964586720735,433.05322681461206,11.67419180745602,141.67419180745603,130.0,165.18126718320147,,,,,pending,,,,,
20260531_185559,run_20260531_185559,2026-05-31T18:55:59,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.95947265625,260.5,82.75,398.5,209.5,200.35914762411193,185.79309612469822,-11.34834441233329,118.65165558766671,130.0,157.75022162020667,161.3032909090364,743.4459461943505,0.0,-155.0,placed,122.60658181807281,86.8918923887011,30.762221593040216,object1_placed,
20260531_185559,run_20260531_185559,2026-05-31T18:55:59,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Dove Deodorant,Dove Deodorant,0.9716796875,418.5,149.5,535.5,213.0,140.7301991765232,94.42181442262005,-33.71906489576537,96.28093510423463,130.0,0.6194321557036346,161.3032909090364,743.4459461943505,0.0,-155.0,placed,112.58647140273489,43.39079166733321,21.846737862809526,object2_placed,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.9697265625,222.25,84.6875,365.5,212.5,259.0045888291819,270.10730852182746,-11.38370416288135,118.61629583711866,130.0,99.86518841833593,161.02038468634146,742.9405230827836,0.0,-155.0,placed,122.04076937268292,85.88104616556714,36.22761000411751,object1_placed,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Chex Mix,Chex Mix,0.97998046875,97.9375,218.125,296.0,376.0,153.8418203151155,457.3786513270453,-26.951409326681254,103.04859067331874,130.0,161.6419678815549,161.02038468634146,742.9405230827836,0.0,-155.0,placed,141.19393745273527,97.02585459916436,16.92419842380036,object2_placed,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Pringles,Pringles,0.978515625,140.75,128.625,259.75,197.25,281.4534371309869,383.9826888447685,12.816278813004882,142.81627881300489,130.0,153.91764029180356,275.80753813834144,724.3620256701029,0.0,-118.77238999588248,placed,98.38492427668288,48.72405134020575,35.57858031150441,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Dove Deodorant,Dove Deodorant,0.97216796875,418.5,149.75,535.5,212.75,96.79292865439182,96.44456402276708,-33.45930302351008,96.54069697648993,130.0,137.58485703413672,275.80753813834144,724.3620256701029,0.0,-83.19380968437807,placed,112.0732877123585,42.768888079343846,20.77216752232505,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Burts Bees,Burts Bees,0.97509765625,326.5,214.75,412.5,276.75,99.3306909214053,263.06303289717493,-41.935901160275584,88.06409883972441,130.0,155.06929371785446,292.9329230335216,786.8631719425755,180.0,-62.42164216205302,placed,76.27365588515099,54.13415406704318,18.1350192432282,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Lays Chips,Lays Chips,0.97607421875,108.125,104.75,344.5,273.0,254.31790347585192,368.1484236616395,0.9121787174893389,130.91217871748933,130.0,167.82940626074696,161.02038468634146,742.9405230827836,0.0,-118.77238999588248,placed,158.76832637884846,111.58398574941634,30.2914861701811,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,6,7,Carmex Lip Balm,Carmex Lip Balm,0.92578125,365.75,68.0625,455.25,133.75,253.46459438859034,88.14489403288034,-27.625198353062647,102.37480164693736,130.0,91.353864540196,275.80753813834144,724.3620256701029,0.0,-62.42164216205302,placed,97.18250655633706,55.903473530572676,7.320818327324769,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,7,8,Lays Chips,Lays Chips,0.9736328125,69.5,95.0,295.75,234.75,275.7834769389381,396.65889938318224,30.91708676212562,160.91708676212562,130.0,170.682524943201,161.02038468634146,742.9405230827836,0.0,-88.48090382570139,placed,144.5672180326472,87.34655863601034,76.96153799583152,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,8,9,Chex Mix,Chex Mix,0.98095703125,127.75,207.375,326.5,367.0,141.38997086944312,423.1075833005742,-11.511391004004432,118.48860899599556,130.0,178.58582007160086,161.02038468634146,742.9405230827836,0.0,-11.51936582986987,placed,135.1866617083499,85.73756829103239,40.97667275154927,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,9,1,Bandaid,Bandaid,0.9580078125,181.875,154.75,296.75,293.0,191.46696125973858,377.17795374156,-12.544042936671246,117.45595706332875,130.0,51.32575019924431,159.9637367578907,744.6899198554082,0.0,-155.0,placed,119.92747351578139,89.37983971081644,27.673550520808078,object1_placed,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,10,2,Chex Mix,Chex Mix,0.449462890625,313.75,93.25,485.75,219.375,187.19122626768726,164.2431066253754,-15.151087632931953,114.84891236706805,130.0,7.526339036736658,270.5565815035413,747.4417049986452,180.0,-155.0,placed,134.88340999729036,98.88683700708259,22.73156796018342,object2_placed,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,11,3,Pringles,Pringles,0.9833984375,469.75,110.3125,574.5,227.0,57.41429349306502,79.49636974501954,56.01506635452136,186.01506635452137,130.0,9.803416709866724,159.9637367578907,744.6899198554082,0.0,-127.32644947919192,placed,59.644957034217626,51.65489005310159,109.5360923478187,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,12,4,Burts Bees,Burts Bees,0.9765625,143.375,250.0,245.25,328.5,169.92345320915874,451.91392531863056,-41.97804202768829,88.02195797231171,130.0,172.87667474564924,159.9637367578907,744.6899198554082,0.0,-17.790357131373234,placed,73.6276918363542,57.0879621165676,17.531884113043745,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,13,5,Lays Chips,Lays Chips,0.9794921875,205.625,85.5,390.5,208.5,250.37935570495495,277.94327364443933,21.02904445843652,151.02904445843652,130.0,152.8331821892458,159.9637367578907,744.6899198554082,0.0,-0.25847301832948943,placed,152.80284749620932,92.57850588497175,56.02292539898552,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,14,6,Dove Deodorant,Dove Deodorant,0.935546875,355.75,59.1875,454.0,99.125,302.42297869437436,71.605839640377,-31.83639408492622,98.16360591507379,130.0,175.1154429549378,145.567122919692,792.6479001509051,0.0,55.76445238065603,placed,111.13424583938398,34.70420030181028,17.367151618847792,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,15,7,Carmex Lip Balm,Carmex Lip Balm,0.97216796875,247.5,202.5,376.25,294.25,123.94664496258113,331.36587958453043,-31.27675014292248,98.72324985707752,130.0,119.63333924005741,145.567122919692,792.6479001509051,0.0,73.13160399950382,placed,100.22412963525058,59.77511870481646,6.775533652581132,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,16,8,Pringles,Pringles,0.78271484375,238.5,83.75,318.5,235.0,197.12419031942437,326.45243471793634,100.34716734195813,230.34716734195814,130.0,55.50488817480553,145.567122919692,792.6479001509051,90.0,79.90713765208497,placed,58.72127048772011,47.15254706235927,124.28696921960707,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,17,9,Pringles,Pringles,0.96923828125,304.0,52.375,393.75,201.625,202.29126359416128,243.37240230724115,90.73862324538794,220.73862324538794,130.0,41.13992244428104,145.567122919692,792.6479001509051,0.0,204.19410687169204,placed,73.18269451520484,58.41585516224983,121.72968100654415,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,18,10,Dove Deodorant,Dove Deodorant,0.96826171875,298.75,140.375,383.5,212.5,196.84375359670145,243.72347267697165,-13.083898672244935,116.91610132775506,130.0,172.35765798789038,145.567122919692,792.6479001509051,0.0,325.9237878782362,placed,76.21534670347971,47.91002346464901,39.86655583909261,,
20260531_185839,run_20260531_185839,2026-05-31T18:58:39,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,19,11,Pringles,Pringles,0.97265625,214.125,92.125,292.25,219.125,237.03223891513275,334.361636801822,61.04864391468343,191.04864391468342,130.0,52.822307799100614,145.567122919692,792.6479001509051,0.0,365.7903437173288,placed,60.20536135992653,55.669663907667285,100.98067019922158,,
20260608_094222,run_20260608_094222,2026-06-08T09:42:22,2026-06-08,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Lays Chips,Lays Chips,0.9658203125,289.0,76.9375,478.5,220.125,186.19362563039454,187.28458661179073,8.837294662445668,136.33729466244566,127.5,142.03750746675007,186.739140414197,752.4061379525432,0.0,-155.0,placed,173.47828082839402,104.81227590508645,53.14443651755768,object1_placed,
20260608_094222,run_20260608_094222,2026-06-08T09:42:22,2026-06-08,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Bandaid,Bandaid,0.9619140625,242.0,118.1875,394.5,246.125,203.9087131922097,284.57016600925533,-7.177807893217164,120.32219210678284,127.5,118.73159692266525,186.739140414197,752.4061379525432,0.0,-155.0,placed,130.22845879052002,87.68095550610396,30.52027776457966,object2_placed,
20260608_094222,run_20260608_094222,2026-06-08T09:42:22,2026-06-08,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Pringles,Pringles,0.99072265625,353.5,82.0625,430.75,202.5,174.64220756835996,206.94144288318594,61.71405424266134,189.21405424266135,127.5,23.359934333599313,288.5256828526809,726.8505642864633,0.0,-101.85556348244234,placed,62.94863370536182,53.70112857292649,108.53922960797892,,
20260608_094222,run_20260608_094222,2026-06-08T09:42:22,2026-06-08,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Dove Deodorant,Dove Deodorant,0.958984375,250.125,168.25,374.0,221.125,196.34130605862265,298.7364220570032,-25.198322600344767,102.30167739965523,127.5,149.4126289857428,186.739140414197,752.4061379525432,0.0,-101.85556348244234,placed,117.49252530177286,43.83503520348689,17.277014683876388,,
20260608_094222,run_20260608_094222,2026-06-08T09:42:22,2026-06-08,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Burts Bees,Burts Bees,0.9794921875,242.5,178.125,337.0,243.375,202.774285680406,322.9343017813617,-36.44076747360459,91.05923252639542,127.5,129.06532107745105,288.5256828526809,726.8505642864633,0.0,6.68366612553659,placed,80.91978423391781,56.68351865688371,17.544536245293777,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,0,1,Pringles,Pringles,0.974609375,131.75,211.875,241.0,342.25,138.63724302089668,469.15308112578464,59.7461641456655,187.2461641456655,127.5,174.14091631722363,130.31678552890935,781.6616978995477,0.0,-155.0,placed,60.633571057818735,56.67660379909535,90.53424121867857,object1_placed,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,1,2,Bandaid,Bandaid,0.95947265625,162.625,133.5,306.0,230.625,255.72388227143685,369.2347457628198,-10.453991588356805,117.0460084116432,127.5,143.05993652006327,225.25070802727558,752.594728089155,0.0,-155.0,placed,129.23427405455112,84.81054417831,35.303370616965445,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,2,3,Chex Mix,Chex Mix,0.95751953125,318.25,94.625,480.25,226.125,182.8479115954966,181.03817868858576,-14.662682755999777,112.83731724400022,127.5,95.44447417826791,225.25070802727558,752.594728089155,0.0,-119.69662938303456,placed,138.29794479161666,96.82538693524452,23.54304217736466,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,3,4,Chex Mix,Chex Mix,0.98291015625,241.0,142.5,395.25,240.25,196.8768431812216,290.96160348761964,-6.565401626813898,120.9345983731861,127.5,135.35934390224807,225.25070802727558,752.594728089155,0.0,-96.1535872056699,placed,133.3268653506554,90.36227237260128,31.962310817596393,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,4,5,Bandaid,Bandaid,0.90283203125,302.5,91.875,361.0,222.875,189.3711582994796,281.22970160004286,71.02702923923654,198.52702923923653,127.5,46.91790127287118,292.4940206787219,765.5666455035475,90.0,-64.19127638807349,placed,58.866709007095096,36.188681357443826,105.56938624858361,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,5,1,Pringles,Pringles,0.9873046875,367.0,133.75,455.25,253.875,102.16949568580822,228.6470164410513,59.652725065603676,187.15272506560368,127.5,176.71518547505258,131.2463480142114,726.7305632200535,0.0,-155.0,placed,62.49269602842282,53.46112644010692,97.9580910467711,object1_placed,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,6,2,Burts Bees,Burts Bees,0.94091796875,371.75,63.4375,438.0,101.125,313.45787329297514,79.78154560441368,-39.523610593415945,87.97638940658405,127.5,144.08758355052743,201.6460317167112,748.4738620939265,0.0,-155.0,placed,78.30667143342247,56.947724187853126,21.798261726583796,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,7,3,Chex Mix,Chex Mix,0.97216796875,388.25,99.375,534.5,210.5,152.74626642988073,90.75700293192153,-18.517369978690283,108.98263002130972,127.5,117.06549809813058,264.83307457151653,747.8212275274598,180.0,-133.2017382734162,placed,135.64245505491954,88.06741514303309,25.272516504640393,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,8,4,Dove Deodorant,Dove Deodorant,0.98486328125,193.25,220.25,334.0,319.5,144.5328337274106,387.4559154018312,-29.38994784172678,98.11005215827322,127.5,175.95257718016197,156.70897418432324,781.7098121148965,0.0,-133.2017382734162,placed,113.41794836864649,49.524176229793184,15.471433557553468,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,9,5,Lays Chips,Lays Chips,0.97216796875,50.1875,122.0,233.625,267.25,272.11591806300964,471.18673388564514,16.098953132561103,143.5989531325611,127.5,171.32663548402752,264.83307457151653,747.8212275274598,0.0,-107.92922176877579,placed,149.74930779256147,119.70600344512208,30.979796418954614,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,10,6,Bandaid,Bandaid,0.94873046875,251.5,73.4375,357.0,189.5,283.9864855631814,261.7429602079945,-9.90783777475587,117.59216222524412,127.5,66.20501707130529,264.83307457151653,747.8212275274598,0.0,-76.94942534982118,placed,124.89120364858171,86.62525416686802,32.67322389003253,,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,11,1,Pringles,Pringles,0.9794921875,256.75,200.0,344.0,326.25,92.46859385161113,372.88849686530665,61.43174466040795,188.93174466040796,127.5,1.4824134803226912,130.47133657669133,781.5260314174618,0.0,-155.0,placed,60.94267315338264,56.94793683492361,93.12800377976005,object1_placed,
20260608_094617,run_20260608_094617,2026-06-08T09:46:17,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,12,2,Burts Bees,Burts Bees,0.978515625,362.0,185.25,453.5,255.375,113.87992947904766,213.44222098065512,-39.18751451017141,88.31248548982859,127.5,0.5208491496908891,,,,,pending,,,,,
20260608_095512,run_20260608_095512,2026-06-08T09:55:12,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,0,1,Burts Bees,Burts Bees,0.98095703125,398.25,191.5,481.5,250.25,90.3952237468699,182.4940608248429,-40.02899291121978,87.47100708878023,127.5,150.04380061360624,279.2627558071415,728.9365315339413,0.0,-155.0,placed,81.47448761428303,57.87306306788258,21.53742247778473,object1_placed,
20260608_095512,run_20260608_095512,2026-06-08T09:55:12,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,1,2,Chex Mix,Chex Mix,0.97900390625,327.5,60.5625,452.5,143.875,282.1968399476877,127.41699249563582,-25.134581677089837,102.36541832291016,127.5,135.74446288009895,167.92243160053576,748.9610177511204,0.0,-155.0,placed,135.84486320107152,97.92203550224069,20.055875016967736,object2_placed,
20260608_095512,run_20260608_095512,2026-06-08T09:55:12,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,2,3,Pringles,Pringles,0.98388671875,88.4375,105.625,191.5,222.0,291.1371456737328,455.9679542773124,59.39904650438676,186.89904650438677,127.5,99.48812645100148,,,,,pending,,,,,
20260608_100122,run_20260608_100122,2026-06-08T10:01:22,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,0,1,Pringles,Pringles,0.9853515625,87.5,105.5,189.875,222.0,292.20319467701506,456.6975319457773,58.51836860384577,186.01836860384577,127.5,103.5823153349485,289.41964182818657,781.3018453853318,0.0,-155.0,placed,61.160715656373114,57.39630877066372,73.92324441037317,object1_placed,
20260608_100122,run_20260608_100122,2026-06-08T10:01:22,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,1,2,Lays Chips,Lays Chips,0.98095703125,199.375,85.875,393.5,256.25,236.34521552639143,307.1947749180809,6.464371666958919,133.96437166695893,127.5,74.33925383113089,178.89053023783438,752.785449282467,0.0,-155.0,placed,157.78106047566877,114.42910056493405,31.700560719136632,object2_placed,
20260608_100122,run_20260608_100122,2026-06-08T10:01:22,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,2,3,Bandaid,Bandaid,0.94580078125,183.375,133.75,339.5,259.0,224.6124773864508,352.62080824080255,-9.289919280856974,118.21008071914302,127.5,178.0603827197574,178.89053023783438,752.785449282467,0.0,-123.29943928086335,placed,120.63876651784192,88.12499273106197,32.1865474815324,,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,0,1,Burts Bees,Burts Bees,0.97705078125,170.625,280.5,255.125,386.5,112.81247834404657,472.56541434406006,-40.27903468730316,87.22096531269685,127.5,69.70706874717276,282.66200437876813,729.5365141985855,0.0,-155.0,placed,74.67599075753627,59.07302839717094,20.500012346561675,object1_placed,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,1,2,Dove Deodorant,Dove Deodorant,0.7431640625,432.0,121.25,524.5,188.375,134.75427229877755,87.76420714595605,-29.92097969022069,97.57902030977931,127.5,76.36237654365716,252.77471598587198,762.8433916036739,0.0,-155.0,placed,94.45056797174395,47.54072720734778,13.32448320929928,object2_placed,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,2,3,Chex Mix,Chex Mix,0.98486328125,161.25,100.1875,313.0,231.0,287.29778615401256,362.5097468494279,-20.643403176577852,106.85659682342215,127.5,74.36507394122219,252.77471598587198,762.8433916036739,0.0,-141.67551679070073,placed,143.41257030468262,101.20631414593579,17.089175643248172,,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,3,4,Bandaid,Bandaid,0.955078125,305.25,61.5625,426.25,150.25,277.4269101158807,165.00360978513316,-7.719444097743076,119.78055590225692,127.5,141.8163923737581,252.77471598587198,762.8433916036739,0.0,-124.58634114745256,placed,125.71600716421453,81.66206003196933,41.47038390025922,,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,4,5,Pringles,Pringles,0.9892578125,151.375,193.75,253.0,321.75,150.3047968587341,447.682568717054,59.68562681802923,187.18562681802922,127.5,86.23270958043744,129.38326357932544,758.6638002139521,90.0,-83.11595724719334,placed,58.766527158650895,55.899910427904054,89.87151463200811,,
20260608_100928,run_20260608_100928,2026-06-08T10:09:28,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,5,6,Lays Chips,Lays Chips,0.97509765625,284.25,147.125,517.5,316.5,88.45367984813726,230.82302108315565,15.491489338089679,142.99148933808968,127.5,112.62358858114177,252.77471598587198,762.8433916036739,0.0,-83.11595724719334,placed,164.64461543351533,115.13537660752537,33.44291837455252,,
20260608_101557,run_20260608_101557,2026-06-08T10:15:57,2026-06-08,autonomous_missed_pick_recovery.py,foundation_floor_future_aware,0,1,Pringles,Pringles,0.9892578125,48.28125,100.375,162.0,226.75,317.60065621444596,486.12750671289507,58.49033734477299,185.990337344773,127.5,97.48393922903026,129.66854064153455,782.2156708665916,0.0,-155.0,placed,59.33708128306908,55.5686577331831,95.14795483568125,object1_placed,
